"LAVADO","monto_transferencia","frecuencia_mensual","antiguedad_cliente","paises_destino","indice_riesgo_cliente","volumen_total_mes","canal_transaccion","tipo_cliente","jurisdiccion_riesgo","pep","alerta_manual","perfil_operacional"
"No_sospechoso",4600.88652814385,18,5,1,29.6623121783087,9255.7730562877,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",11967.1830494104,16,6,2,NA,23982.3660988207,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",1683.08260440625,16,7,5,88.2073588156863,3414.16520881251,"Online","Empresa","Bja","No","No","Atipico"
"No_sospechoso",3259.46434256983,15,8,0,63.9367862698039,6563.92868513966,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3078.43403920505,17,6,0,66.0498899504811,6207.86807841011,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",6380.55746427257,14,7,4,71.278249100103,12803.1149285451,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",2881.73856735306,16,9,2,NA,5811.47713470612,"Sucursal","Persona","Alta","No","No","Atipico"
"No_sospechoso",7810.73490805902,16,2,1,38.2822752915058,15669.469816118,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2634.38011903993,15,8,2,NA,5313.76023807987,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3518.92145720811,14,6,2,57.8296160374055,7079.84291441622,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",6359.06582983866,17,8,0,73.9600910071281,12769.1316596773,"Sucursal","Persona","Bja","Si","No","Normal"
"No_sospechoso",8518.46738368778,17,7,0,74.623633592902,17087.9347673756,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",3455.04372299711,17,10,1,30.6816916967032,6961.08744599422,"Online","Empresa","Baja","No","No","Atipico"
"No_sospechoso",1511.93122426521,14,7,3,57.940678070579,3065.86244853041,"Sucursal","Offshore","Bja","No","No","Normal"
"No_sospechoso",2294.24914795717,17,8,1,54.6389248417229,4639.49829591434,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",4545.31755637626,15,11,1,NA,9135.63511275253,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",2743.26572059667,15,5,4,59.526785972904,5531.53144119334,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",9980.22193418896,18,5,2,67.9187660149985,20014.4438683779,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",9891.75505426584,14,3,1,NA,19825.5101085317,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",1938.43513141844,15,3,1,80.1584243251262,3921.87026283689,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",1383.09626882868,16,9,7,49.1719447010485,2814.19253765735,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",2377.60470449099,14,8,5,NA,4797.20940898198,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",2993.30544571389,12,9,4,53.8649177653368,6022.61089142778,NA,"Persona","Baja","No","No","Atipico"
"No sospechoso",1458.66674547212,17,8,0,71.800616751995,2968.33349094423,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",1450.44307132431,16,7,1,62.7357395321577,2948.88614264861,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3946.27651482071,16,4,0,67.5465426132932,7940.55302964141,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2009.7434215688,14,4,3,66.2498814859148,4061.48684313761,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",3825.68861213281,15,5,2,74.7839851037852,7696.37722426562,"Sucursal","Persona","Bja","No","No","Normal"
"No sospechoso",2626.9673404085,16,7,3,33.6820655695669,5301.93468081699,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",4593.71364875843,16,6,3,70.7830158130173,9235.42729751686,"Online","Persona","Bja","No","No","Normal"
"No sospechoso",5060.94902599306,14,7,0,55.1313277413618,10163.8980519861,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",5444.89338470136,13,8,1,76.3970493356644,10928.7867694027,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2221.89548290267,15,7,3,59.0521160592262,4488.79096580534,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",9814.97835004098,19,9,1,68.2559134743428,19686.956700082,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",1460.51187238097,16,10,1,78.4514816821118,2969.02374476195,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3945.91961679806,18,8,1,42.9368685829258,7945.83923359613,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2256.71604257424,16,9,0,55.5989441605798,4561.43208514849,"Sucursal","Empresa","Bja","No","No","Volatil"
"No_sospechoso",2706.96842261192,14,4,2,33.8478286706713,5455.93684522385,NA,"Empresa","Alta","No","No","Normal"
"No_sospechoso",2641.29791186852,14,6,1,69.612785948958,5324.59582373704,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",7251.4038129569,13,6,3,67.6081819708244,14541.8076259138,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",2238.3424752493,15,7,2,57.6275036095826,4521.68495049859,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",5161.45420700893,17,10,2,58.9267732823961,10373.9084140179,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",4627.42800067747,15,9,1,51.48504225625,9299.85600135493,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",10063.6601527039,17,11,2,54.9610054123657,20178.3203054079,"Sucursal","Empresa","Bja","No","No","Volatil"
"No_sospechoso",5878.62232614445,14,7,3,NA,11799.2446522889,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1106.94064645161,16,8,3,70.0846267940464,2261.88129290323,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",5698.07669912919,18,6,1,74.4024003153324,11450.1533982584,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",7011.40123228773,17,6,3,58.6891090915674,14073.8024645755,"Online","Empresa","Alta","No","No","Atipico"
"No_sospechoso",2262.54142886261,15,9,2,73.0842034421204,4570.08285772523,"Sucursal","Persona","Alta","No","No","Normal"
"No_sospechoso",5551.8643813992,15,7,1,72.5408128999293,11148.7287627984,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",1334.28328548655,13,11,3,57.1740863684558,2707.5665709731,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",2926.5339547007,16,12,3,51.1126739965827,5901.0679094014,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3795.85415880647,15,7,2,46.9130173807327,7636.70831761294,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4597.76775952239,16,7,1,64.7701091770895,9243.53551904477,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4706.84591364726,17,5,4,60.0332212510424,9464.69182729452,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",6067.60072629788,15,5,5,53.0635892621544,12180.2014525958,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2565.02304307541,17,8,2,65.6493718114837,5181.04608615083,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1827.89941450309,14,8,1,68.7227760101373,3697.79882900617,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5572.28726875569,15,8,0,40.6468852159036,11189.5745375114,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",3560.829188156,17,7,0,61.5249463302671,7172.658376312,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2255.13709199518,17,7,0,50.0854170565779,4561.27418399036,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",6542.56097792598,18,6,4,65.4442211815452,13139.121955852,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",3234.49088093171,14,9,1,65.2213003756222,6510.98176186343,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",5001.51778605429,20,8,3,44.3621664464854,10063.0355721086,"Internacional","Empresa","Baja","No","No","Normal"
"No_sospechoso",3183.1311313424,13,6,1,NA,6405.2622626848,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",5901.72533019992,15,8,2,52.9199856473098,11848.4506603998,"Sucursal","Persona","Bja","No","No","Normal"
"No sospechoso",6635.26998444824,17,6,2,77.49463226485,13321.5399688965,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2551.50564393143,16,9,1,60.5088796811301,5151.01128786285,"Sucursal","Offshore","Baja","No","No","Normal"
"No_sospechoso",3468.89127707623,17,9,4,33.6421417501031,6988.78255415246,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5824.73738560361,17,4,0,49.5429204863353,11700.4747712072,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5356.22647667909,16,8,1,NA,10760.4529533582,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",3951.64841987437,16,13,1,NA,7951.29683974874,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",3092.70819599163,15,10,0,49.5279045213364,6230.41639198326,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",5536.47649479747,18,4,2,49.6529672838764,11126.9529895949,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",2031.0251090152,13,5,3,43.118898268337,4101.0502180304,NA,"Persona","Baja","No","No","Atipico"
"No_sospechoso",1945.89924425483,13,7,1,NA,3930.79848850965,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1574.84954276848,17,8,0,47.0364030053459,3200.69908553696,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5652.18371576665,15,8,3,62.3023219163041,11349.3674315333,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",10129.9485109303,15,7,1,62.8177374587749,20304.8970218606,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4571.0093383114,13,10,3,71.2461159762453,9181.01867662279,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",7605.76210622509,16,6,0,39.6986542401822,15259.5242124502,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",6182.70614012418,15,6,3,55.6397731215467,12410.4122802484,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",2367.91635084421,13,11,2,51.6416998324948,4774.83270168841,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3951.51126591189,16,5,0,NA,7951.02253182377,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",1889.62915495226,14,9,1,86.4430852524659,3821.25830990452,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",6166.17607054369,17,5,4,59.4033787813121,12383.3521410874,"Sucursal","Persona","Bja","No","No","Atipico"
"No sospechoso",5838.49599312711,15,7,3,NA,11721.9919862542,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",4397.19234794923,16,8,1,42.8486150153795,8842.38469589846,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",3385.77943844588,13,5,4,55.3613344618927,6810.55887689176,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",4620.66518544911,19,5,3,49.6773848430262,9298.33037089823,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",1614.24599906466,14,5,2,68.5583584599446,3270.49199812932,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4296.39954029406,15,4,4,44.8439573362521,8637.79908058812,"Sucursal","Empresa","Bja","No","No","Normal"
"No sospechoso",12171.4152981968,16,4,3,61.1356407756796,24390.8305963935,"Sucursal","Persona","Bja","No","No","Normal"
"Sospechoso",4783.25964583057,17,7,2,77.8545430884203,9617.51929166115,"Sucursal","Persona","Baja","No","No","Atipico"
"No sospechoso",1505.5895071468,14,7,2,60.0040438406769,3053.17901429359,"Online","Offshore","Baja","No","No","Normal"
"No_sospechoso",2444.86014190874,15,7,0,49.0521826836141,4934.72028381747,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",6528.50232608421,17,6,1,50.5287594503422,13108.0046521684,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3990.55933670953,15,7,1,52.9401580649423,8026.11867341905,"Sucursal","Empresa","Bja","No","No","Volatil"
"No sospechoso",2227.95659267162,16,7,4,35.7854128646466,4503.91318534324,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",1995.79839792312,15,5,3,54.7011752258921,4036.59679584624,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2620.08510162158,14,6,0,69.8625607942875,5282.17020324316,"Sucursal","Offshore","Bja","No","No","Volatil"
"No_sospechoso",7485.310355861,16,9,0,44.2712649698821,15018.620711722,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5001.48681254696,18,9,2,64.753554119986,10056.9736250939,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",2323.70523302717,16,5,2,NA,4695.41046605434,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",6113.18318948452,14,5,2,69.542568926946,12268.366378969,"Online","Empresa","Baja","No","No","Atipico"
"No_sospechoso",2388.5925989787,15,5,1,56.2920578002845,4822.18519795741,"Sucursal","Persona","Bja","No","No","Normal"
"No sospechoso",3061.30929480554,14,6,2,62.8960292332421,6164.61858961108,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",5660.33924301646,15,6,1,84.116757838951,11365.6784860329,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",5996.5238493901,17,7,1,61.6286739931371,12044.0476987802,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",1072.61890566294,16,6,1,40.4495942251804,2193.23781132589,"Sucursal","Persona","Alta","Si","No","Normal"
"No_sospechoso",8337.4550966499,18,3,1,61.2345921090922,16728.9101932998,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5078.4408283852,17,5,2,61.3978454955319,10207.8816567704,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3310.44296399118,16,8,1,61.9593139774886,6668.88592798236,"Online","Persona","Baja","Si","No","Normal"
"No_sospechoso",2011.64445802362,15,6,4,85.0182013698014,4068.28891604724,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",3010.97349787322,17,8,0,66.67905737202,6072.94699574644,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",3164.64003223299,18,8,1,58.739792487039,6383.28006446597,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",2120.63782512637,13,7,1,82.7979808698054,4280.27565025274,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4060.89129926462,14,6,2,50.0513358314278,8163.78259852924,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",6376.59129845082,16,8,3,70.0657427663656,12801.1825969016,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",6258.59816163146,15,7,2,57.7408475333461,12562.1963232629,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1791.55731588537,14,7,0,49.6489584012372,3625.11463177074,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",3020.15245902561,16,10,0,68.31932948981,6088.30491805122,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1828.77859734204,15,6,0,53.1739256620141,3702.55719468408,NA,"Persona","Baja","No","No","Atipico"
"No_sospechoso",4469.94098939396,18,8,0,45.4817529289508,8993.88197878791,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",3813.60185323303,14,8,1,51.8866715311872,7669.20370646606,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",7656.80690703159,15,7,1,47.2117425572402,15358.6138140632,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2161.71755225036,15,6,2,37.5183533903943,4368.43510450073,"Sucursal","Persona","Alta","No","No","Normal"
"No_sospechoso",1576.20972820498,14,8,2,49.0275624250946,3194.41945640996,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2426.32636108826,12,9,4,55.3500872843719,4888.65272217652,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5766.40110551202,17,9,1,63.3305982711521,11583.802211024,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",4571.18349831149,16,9,3,52.9741542638953,9190.36699662297,NA,"Empresa","Bja","No","No","Normal"
"No_sospechoso",7043.6458780573,16,8,2,52.4154818291878,14135.2917561146,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",2929.0598890112,14,7,2,49.8712122583743,5900.11977802241,"Internacional","Persona","Baja","No","No","Atipico"
"No_sospechoso",2253.27736776328,18,7,1,92.3920908212459,4560.55473552657,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",15889.7135611441,14,6,1,45.4288405693565,31821.4271222882,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2719.10035816827,16,7,0,70.7862791395272,5486.20071633654,"Sucursal","Persona","Alta","No","No","Normal"
"No_sospechoso",2903.19585480124,18,8,1,42.431259022617,5860.39170960248,"Online","Persona","Baja","Si","No","Normal"
"No_sospechoso",8978.11603261029,14,8,2,50.5139807307595,17998.2320652206,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1243.52542867817,14,6,1,70.6654286899356,2529.05085735634,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3149.86800882759,17,8,2,51.5058888470706,6350.73601765518,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",4825.33821158937,17,5,4,45.1778940869537,9701.67642317875,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",8675.1152392325,16,7,0,49.3776231836201,17398.230478465,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3926.06119159608,16,6,0,69.4928798306122,7900.12238319217,"Sucursal","Persona","Bja","Si","No","Normal"
"No_sospechoso",4106.97636107257,16,4,4,68.6524608732542,8261.95272214513,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1681.28258665583,15,6,0,48.3817907602821,3407.56517331167,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",7200.03318539021,16,5,3,77.3969337385361,14448.0663707804,"Internacional","Empresa","Baja","No","No","Normal"
"No_sospechoso",2601.68175809132,14,6,1,78.0487393078845,5245.36351618264,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",3001.71471324141,14,6,2,53.6878523478618,6045.42942648282,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4000.89732856474,16,6,1,73.9772046436028,8049.79465712947,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",3168.92993984864,16,6,2,39.6893822331226,6385.85987969727,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",6220.02054368801,17,9,1,72.7119121677526,12491.041087376,"Sucursal","Empresa","Bja","No","No","Atipico"
"No_sospechoso",2240.63535822801,14,7,3,57.0283160241203,4523.27071645602,"Online","Persona","Bja","No","No","Normal"
